index,company,category,training/test,description 
1290,株式会社川崎フロンターレ,event,training,J リーグ サッカー チーム 川崎 フロンターレ オフィシャルグッズショップ アズーロ・ネロ ファンクラブ 運営 行う 世代 別 
1291,有限会社北海道新聞松岡販売所,event,training,北海道 北海道新聞 新聞 販売 配達 業務 行う いる 雑誌 販売 手掛ける いる ほか 
1292,株式会社日本工業新聞社,event,training,産業経済新聞社 子会社 日刊 新聞 発行 情報 誌 出版 手掛ける いる 代表 的 発行 出版 物 日刊 総合 経済 紙 フジサンケイビジネスアイ 
1293,株式会社村上音楽事務所,event,training,ブライダル 関連 挙式 演出 チャペル 紹介 プランニング 提案 牧師 スタッフ 派遣 式 進行 演出 
1294,株式会社誠心,event,training,結婚 相手 紹介 サービス 行う いる 会社 主 医者 セレブ 男性 結婚 相手 紹介 する いる 会社 週末 マッチン 
1295,株式会社ロゴスコーポレーション,event,training,船舶 用品 問屋 個人 創業 LOGOS ブランド キャンプ 用品 販売 主力 主力 LOGOS ブランド 海辺 5 メートル 標高 800 メートル 愛用 する れる こと ブランド ポリシー する 主 マリン 登山 専門 的 分野 特 化 する 一般 的 アウトドア 行動 範囲 網羅 する アウトドア 製品 他者 先駆ける 開拓 する くる 他 
1296,株式会社杏林舎,event,training,医学 系 学術 雑誌 編集 原稿 整理 軸 オンライン 版 閲覧 できる 電子 ジャーナル 電子 ツール 提案 行う 学会 事務 サポ 
1297,株式会社常盤軒フーズ,event,training,鉄道 旅客 用 食品 仕出し 弁当 製造 販売 手掛ける いる 駅弁 御膳 吸い物 取扱う 
1298,株式会社５５,event,training,主 ORIENTAL LOUNGE 沖縄 ORIENTAL LOUNGE 名古屋 フ 
1299,株式会社丸の内よろず,event,training,主 三菱 UFJ フィナンシャルグループ 各社 向け ノベルティ 記念 品 販売 促進 品 事務 用品 OA 機器 販売 手掛ける いる 三 
1300,株式会社ネルケプランニング,event,training,テレビ アニメ キャスティング 演劇 舞台 公演 企画 主催 制作 業務 全般 行う いる これ 実績 
1301,株式会社東京法規出版,event,training,健康 保険 制度 消費 者 問題 分野 書籍 出版 健康 グッズ PR グッズ 企画 製作 行う イベント セミナー 
1302,株式会社ＴＢＳプロネックス,event,training,ラジオ 番組 収録 ライブ 配信 等 対応 する スタジオ 運営 行う ラジオ 番組 コマーシャル 制作 製作 スタッフ 
1303,ＰＦＵライフエージェンシー株式会社,event,training,忘年会 パーティー イベント 手配 ほか 旅行 企画 運営 行う 用品 回収 産業 廃棄 物 
1304,ＴＯＨＯマーケティング株式会社,event,training,主 東宝 映画 演劇 作品 広告 代理 宣伝 行う 東宝 グループ マーケティング 中核 会社 近年 動画 配信 台頭 WEB 環境 変化 スマート フォン SNS 爆発 的 普及 宣伝 在り方 進化 マーケティング コミュニケーション 方法 変化 対応 する 全国 5 か所 ( 東京 本社 大阪 
1305,株式会社Ｊプロデュース,event,training,メディア 各種 広告 取り扱う 総合 広告 会社 機能 持つ 国際 会議 展示 会 イベント 支援 する 機能 持つ 二つ 主軸 なる 訪日 旅行 者 対象 する イン バウンド 施作 ショッピン 
1306,チモロ株式会社,event,training,個別 指導 塾 教室 展開 支援 請け負う 自然 体験 イベント 企画 運営 行 
1307,株式会社フタバロジコム,event,training,基軸 物流 事業 独自 開発 ネット 物流 システム 受注 商品 管理 出荷 一元 管理 行う 集約 配送 する こと コストダウン 
1308,株式会社熊本放送,event,training,TBS テレビ 系列 RKK テレビ 放送 行う 熊本 県 下 全域 RKK ラジオ 放送 手がける 
1309,株式会社エイデック,event,training,読売テレビ放送 株式会社 グループ 会社 テレビ 放送 CG テロップ フリップ データ 放送 字幕 制 
1310,株式会社コンサルティング・パートナーズ,event,training,Best Partner カップリング イベント 趣味 コン 運営 手掛ける いる 卓球 コン バ 
1311,株式会社エフ・ジェイエンターテインメントワークス,event,training,商業 施設 キャナルシティ 博多 マリ ノア シティ 福岡 運営 管理 行う 企業 セー 
1312,株式会社楽天野球団,event,training,プロ 野球 チーム 楽天 ゴールデンイーグルス 運営 その他 関連 事業 手掛ける 野球 チーム グッズ 販売 運営 する 野球 場 
1313,土佐くろしお鉄道株式会社,event,training,特急 電車 普通 運行 電車 オープン デッキ 型 観光 電車 運行 手掛ける Web 定期 受付 サービス 土日 祝日 フリー パス 券 
1314,株式会社東京ビッグサイト,event,training,展示 会 行う コンベンション 施設 東京 ビッグ サイト 管理 運営 手掛ける 施設 内 行う れる [ 東京 モータ 
1315,株式会社西鉄エージェンシー,event,training,西日本 鉄道 関連 会社 Web サイト 構築 プロモーション 提供 する 電車 駅 等 交通 広告 商業 施設 大型 媒体 
1316,株式会社くろちく,event,training,主 和 雑貨 工芸 品 インテリア 雑貨 製造 販売 行う 京町 屋 利用 する 懐石 料理 屋 土産物 
1317,株式会社シーマ,event,training,博物館 企業 放送 教育 公共 関連 システム 向け 映像 音響 情報 通信 設計 販売 一切 行う イベント 
1318,丸喜運輸株式会社,event,training,トラック 中心 する 運送 事業 札幌 市内 一部 地域 除雪 作業 手掛ける 建設 廃棄 物 収集 運搬 中間 処理 リサイク 
1319,株式会社テレビ東京ホールディングス,event,training,テレビ東京 BS ジャパン インターネット モバイル 事業 テレビ 東京 ブロード バンド テレビ 東京 コミュニケーションズ 3 社 統合 認定 持ち株 会社 移行 する 1964 年 開局 する 民放 キー 局 テレビ北海道 テレビ愛知 テレビ大阪 テレビせとうち TVQ 九州 放送 全国 ６ 局 TXN ネットワーク 形成 する いる 他 キー 局 異なる 日本 全国 ネット 持つ いる 
1320,福井太陽株式会社,event,training,太陽工業 株式会社 グループ 会社 テント 倉庫 フレキシブル コンテナ はじめ する 膜 構造 物 膜 関連 製品 製造 販売 行う 
1321,株式会社サンマーク,event,training,福岡 め ー ゅ 熊本 Nasse 北九州 Nasse オフィス 登録 型 フリー ペーパー 発行 行う いる Web サイト ナッセナビ 企 
1322,株式会社Ｐ．Ｓ．Ｐ．,event,training,飲食 店 運営 パチンコホール 店内 カフェ サービス パチンコホール 併設 レストラン 運営 行う いる その他 Web コンテンツ 商品 
1323,木下サーカス株式会社,event,training,日本 全国 海外 サーカス 事業 手掛ける いる 主 ショー プログラム 動物 オートバイ ショー 空中 
1324,有限会社アリガ・コーポレーション,event,training,ホテル 式場 バンケットレセプタント 派遣 行う 各種 イベント セレモニー 際 
1325,株式会社よしもとプロダクツ,event,training,吉本 興行 グループ 所属 タレント 商品 開発 行う 劇場 併設 直営 店舗 運営 
1326,株式会社タカラコーポレーション,event,training,スマート フォン 販売 代理 店 運営 ネットワーク 商品 販売 取次 業務 行う 会社 訪問 看護 事業 手掛ける いる 法人 向け 
1327,アクティオ株式会社,event,training,指定 管理 者 制度 基づく 公共 施設 コンサルティング 業務 受託 行う 展示 会 地域 活性 イベント イベン 
1328,株式会社京都紅夢,event,training,着物 販売 行う いる 会社 小売 業務 着物 クリーニング 着付け 教室 撮影 スタジオ 運営 着物 関連 
1329,ＪＲ九州エージェンシー株式会社,event,training,駅 電車 内 ポスター デジタルサイネージ ほか 新聞 テレビ 通じる 広告 制作 する いる 顧客 要望 応じる 市場 調査 行う Web 
1330,株式会社井筒,event,training,1705 年 創業 以来 宗教 関係 用品 制作 販売 行う 業務 基盤 大正 時代 始まる カタログ 通信 販売 年 1 ～ 数 回 数種類 カタロ 
1331,広研印刷株式会社,event,training,出版 物 定期 刊行 物 冊子 ポスター 印刷 請け負う 会社 オフセット 印刷 輪転 印刷 パッケージ 印刷 特殊 印刷 フォーム 印刷 
1332,株式会社ＴＯＲＩＣＯ,event,training,漫画 特 化 する Web サービス 展開 する おる Web 上 漫画 読める 漫画 全巻 ドット コム 漫画 本 購入 できる まんが 王 ある 
1333,株式会社ユニオンアルファ,event,training,企業 説明 会 フェスティバル 式典 各種 イベント プロデュース 行う いる 会社 企画 会 
1334,株式会社ミュージッククラブ,event,training,プロジェクションマッピング レーザー ショー イベント 演出 音響 照明 事業 行う テレビ C 
1335,株式会社東急エージェンシープロミックス,event,training,広告 立案 企画 運営 キャラクター グッズ デザイン 行う 会社 東京 ビッグ サイト 展示 会 イベント 
1336,明治座舞台株式会社,event,training,舞台 場面 展開 伴う 劇場 舞台 設備 機構 運営 舞台 装置 製作 する いる 舞台 装置 照明 音響 大道具 
1337,森平舞台機構株式会社,event,training,照明 幕 類 吊る 物 機構 奈落 床 機構 舞台 装置 製造 演出 施工 保守 業 一貫 する 行く 
1338,株式会社ジーズ・コーポレーション,event,training,NHK 民法 テレビ局 番組 制作 行う いる 番組 編集 者 AD スタッフ 派遣 対応 する ほか 取材 撮影 収録 する れる 素材 スクリプト インタビュー 書く 起 
1339,株式会社アートフリーク,event,training,企業 製品 プロモーション 行う 際 展示 ブース 空間 プロデュース 手掛ける おる 企画 デザイン 施工 
