index,company,category,training/test,description 
1375,株式会社東京スタッフ,event,training,ドラマ や 音楽 番組 、 報道 番組 など といった 多様 な テレビ 番組 向け セット や 、 展示 会 や コンサート など の イベント の セ 
1376,持永木材株式会社,event,training,「 宮崎 杉 」 を メイン に 木材 業 の 運営 を 手掛ける 。 また 、 自社 工場 を 構え 、 CAD で 作成 し た 図面 データ を もと に コンピュータ が 自動 
1377,株式会社九州舞台,event,training,イベント に関する 音響 や 照明 、 および 映像 の 制作 を 行っ て いる 。 また 、 学術 大会 など で の 運営 サポート や 技術 支援 も 行っ て いる 。 舞台 や ホ 
1378,株式会社フジノネ,event,training,観光 土産 品 の 企画 から 開発 および 販売 など を 行う 。 「 熱海 プリン 」 や 「 桜えび の 舞 」 「 茶 都 利 」 に 「 箱根 銀 の キャ 
1379,株式会社キョードーマネージメントシステムズ,event,training,コンサート や 演劇 、 スポーツ イベント など を 企画 ・ 運営 ・ 営業 する キョードー 関西 グループ の マネジメント を 行 
1380,株式会社川越大樹,event,training,埼玉 県 川越 市 で 朝日新聞 の 販売 を 行う 会社 。 また 、 地域 情 
1381,株式会社五光,event,training,道 の 駅 や 商業 施設 、 観光 施設 など の ディスプレイ の 企画 ・ 制作 や 、 開通 式 や 記念 式典 、 祭り など イベント の 企画 を 行う 。 
1382,株式会社ネコ・パブリッシング,event,training,車 や 鉄道 を はじめ 、 サーフィン 、 アウトドア など の 雑誌 ・ 書籍 を 発行 、 販売 し て いる 。 また 「 ホビダス・マーケット 」 「 SUSY 」 など の 通信 販売 事業 や 、 鎌倉 の 商業 施設 「 材 
1383,株式会社キョードー大阪,event,training,コンサート ・ 演劇 ・ スポーツ イベント ・ 美術 展 など を 企画 し 運営 ・ 営業 する 。 ジャ ニーズ 事務所 、 アミューズ 
1384,株式会社ＮＢＣソシア,event,training,学会 や コンベンション 等 の イベント の 企画 や 運営 を 行っ て いる 長崎 県 の 企業 で ある 。 他 に ラジオ 番組 の 企画 や 
1385,琉球放送株式会社,event,training,沖縄 県 全域 と 鹿児島 県 の 一部 を 対象 に 、 JNN 系列 の テレビ 番組 を 提供 し て いる 。 また 、 JRN 系列 の ラジオ 放送 に も 取り組ん で おり 、 「 RBCi ラジオ 
1386,株式会社アグリメディア,event,training,耕作 放棄 地 や 遊休 地 を 活用 し 、 サポート 付き 農園 「 シェア 畑 」 など の 運営 を し て いる 。 また 、 遊べる 農園 や 農業 体験 イベント 、 地元 野菜 を 活用 し た 飲食 店 など も 展開 。 法人 向 
1387,松浦鉄道株式会社,event,training,長崎 県 佐世保 市 にて 鉄道 事業 を 手掛ける 。 MR - 400 形 や MR - 500 形 、 および MR - 600 形 など の 車両 を 保有 し て いる 。 ま 
1388,株式会社東京放送ホールディングス,event,training,東京放送 ホールディングス は 、 TBS グループ で あり TBS テレビ を はじめ と する 35 の グループ 会社 が ある 。 放送 事業 を 中核 として 、 映像 ・ 文化 、 不動産 事業 を 行っ て いる 。 民放 キー 局 の 一角 で 、 JNN ネット を 形成 し て いる 。 放送 収入 の ほか 、 2008 年 3 月 に オープン し た 「 赤坂 サカス 」 も 収益 柱 で ある 。 傘下 の スタイリング ライフ H 
1389,株式会社三光,event,training,コンサート や スポーツ イベント 、 テレビ 収録 など の 照明 および 音響 の 企画 を 行っ て いる 。 また 、 学校 行事 など へ の 機材 
1390,株式会社大谷楽器店,event,training,新品 および 中古 の ピアノ を はじめ 管楽器 や 弦楽器 、 ギター や 和楽 器 など の 楽器 の 販売 や 修理 を 行っ て いる 。 また 、 楽譜 や 音楽 教本 、 ピアニカ など の 学校 教材 楽器 の ほか 
1391,株式会社トップシーン,event,training,NHK 「 あ さ イチ 」 や 「 ためし て ガッテン 」 など の テレビ 番組 の コンテンツ の 企画 および 番組 制作 を 行っ て いる 。 アジア 地域 を 中心 に 海外 で の 映像 制作 や 
1392,南海リテールプランニング株式会社,event,training,南海電鉄 グループ の 会社 。 主 と なる 事業 は ショッピング モール など の ストリート に 配置 する プッシュカート （ 約 一 坪 の ワゴン 什器 ） の 商品 
1393,株式会社ハートアンドブレーン,event,training,グラフィック デザイン や チラシ 制作 、 Web ページ 制作 など を 行っ て いる 。 また 、 広告 企画 や 電子 書籍 制作 など の 
1394,株式会社Ｋ．Ｅ．Ｇ,event,training,Web サイト の デザイン ・ 制作 及び コンサルティング や 、 ポスター ・ 名刺 など 紙 媒体 の 企画 ・ デザイン 及び DTP を 行う 。 また イ 
1395,株式会社内外出版社,event,training,「 月刊 自家用車 」 など の クルマ や モーターサイクル 雑誌 の 出版 および DVD 映像 の 制作 や 販売 を 手掛ける 。 バスフィッシング 専門 誌 
1396,株式会社しずおかオンライン,event,training,静岡 に関する 情報 サイト 「 し ず おか オンライン 」 や 、 ショップ や イベント の 情報 を 発信 する スマホアプリ 「 まち ぽ スタンプ 」 など の 運営 を 行う 。 また 、 女性 
1397,株式会社テレニシコーチング,event,training,「 店舗 活性 」 いう 意味 を 持つ 「 SA ( セールスアクティベーション ) 業 」 という 新しい ジャンル を 築き 、 広告 事業 や コンサルティ 
1398,株式会社夢グループ,event,training,コンサート や カラオケ 大会 など の イベント の 運営 や 企画 を 行う 。 また 、 タレント プロダクション の 運営 も 行う 
1399,有限会社ノバック,event,training,プールライフガード 事業 や スクール 事業 、 イベント の 企画 から 運営 など を 行っ て いる 会社 。 ビーチライフガード 事業 や スイ 
1400,株式会社アステム,event,test,イベント 企画 ・ 制作 の トータル プロデュース を 主 に 行っ て いる 。 また 字幕 制作 や 映像 制作 業務 を 手 
1401,株式会社神戸新聞事業社,event,test,新聞 や テレビ 、 ラジオ 等 の マス 媒体 の 企画 および 製作 を 中心 に セールス プロモーション 企画 など を 行う 。 また 、 Web サイト や モバイル サイト 等 の 制作 と 運用 
1402,株式会社キョードー,event,test,キョードー 関西 グループ の 一つ で ある 。 コンサート や 演劇 や ミュージカル 、 また 落語 や スポーツ イベント 、 および 美術 展 など の 各種 
1403,株式会社ニューロマジック,event,test,企業 公式 Web ページ や ロゴ など の 企画 ・ 制作 および 運用 を 行っ て いる 会社 。 また 、 インタラクティブ コンテンツ や 映像 な 
1404,株式会社東京美工,event,test,映画 および テレビ など の 美術 関連 の 企画 および 制作 や 、 映像 および CM 等 の 活動 における 企画 ・ 制作 を 主 に 行う 。 ロケーション や スタジオ 撮影 において の セ 
1405,株式会社トミヤ,event,test,歯科 医院 関係 者 向け に 、 歯科 医療 機械 や 器具 ならびに 材料 、 貴金属 類 の 販売 を 手掛ける 。 また 、 関連 書籍 も 取り扱う 他 、 歯科 医師 や 歯科 
1406,株式会社サンケン・エンジニアリング,event,test,舞台 幕 や 照明 器具 を 昇降 さ せる 吊 物 機構 、 音響 機構 等 の 舞台 設備 の 製作 や 設置 を 行う 。 また 、 可動 式 床 の 床 機構 装置 や 舞台 大道具 
1407,新潟照明技研株式会社,event,test,主 に イベント 会場 の 特殊 な 舞台 照明 や 演出 映像 を 手掛け て いる 。 また 、 音響 部 で は オペレーション と 音響 レンタル の サービス を 展開 する 他 、 展示 会 や コ 
1408,株式会社Ｅ－ＳＴＹＬＥ,event,test,ショッピング モール や 商店 街 等 で 行う イベント の 企画 や 制作 を 手掛ける 。 また 、 アミューズ 
1409,株式会社ｅ－ｓｔｙｌｅ,event,test,関西 を 中心 に 各種 イベント の 企画 ・ 進行 ・ 運営 を 手掛け てる 。 主 に ショッピング モール や 商店 街 で の 抽選 会 など の イベン 
1410,株式会社エスディティーエンタープライズ,event,test,情報 番組 や スポーツ 番組 、 報道 番組 など の テレビ 番組 の 制作 を 行っ て いる 。 また 、 CM 制作 や ビデオ パッケージ の 制作 、 放送 ス 
1411,株式会社若尾綜合舞台,event,test,企画 構成 など の 演出 を はじめ 、 全体 統括 の 舞台 監督 、 および 照明 デザイン や 照明 オペレート など 舞台 演出 を 行う 。 さらに 、 屋 
1412,有限会社吉,event,test,広島 県 エリア を 中心 に 、 「 ヘアーサロンオーシャン 」 「 HAIR SALON REGENT 」 等 の 理容 室 の 運営 を 行う 。 また 、 「 HAIR MO 
1413,株式会社第一エージェンシー,event,test,テレビ や ラジオ の CM を 始め 、 Web や 雑誌 など 各種 媒体 で の 広告 制作 や 、 各種 イベント を 企画 ・ 運営 する 。 また 、 Web マーケティング や マーケティングサポー 
1414,株式会社アラプロ,event,test,結婚式 や 記念 パーティー など イベント の 企画 立案 や 演出 、 および 運営 等 を 請け負う 。 司会 者 や 芸能人 、 ミュージシャン など の 
1415,株式会社マイム・コーポレーション,event,test,ウッド 製品 および アクリル キーホルダー や 缶 バッチ 等 の オリジナルグッズ の 製作 を 同社 Web サイト 「 MYDOO 
1416,株式会社アマナデザイン,event,test,アマナグループ の 一 社 として 、 ビジュアル コミュニケーション の 企画 および デザイン を 手掛ける 。 また 、 コン 
